id,created_at,text
854543907715264512,2017-04-19 03:55:18,"b""Omg @rizmc and @JKCorden ! That's mad talent! \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x98\x82\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbdDrop the Mic w/ Riz Ahmed https://t.co/cvPsZWNzfR"""
854061109497745414,2017-04-17 19:56:50,"b'RT @Priyankagreek: .@priyankachopra Co-Hosts Live With Kelly - April 17, 2017 - YouTube https://t.co/fDLIjMmApC'"
853994950303694848,2017-04-17 15:33:57,"b""It's our turn now... #GoTeam #WontGiveUp #Quantico https://t.co/QN6uHAfvlW"""
853926244961972224,2017-04-17 11:00:56,"b""RT @QuanticoTV: .@priyankachopra is co-hosting @LiveKelly this morning, before tonight's new #Quantico! https://t.co/7GXjqUOm7Q"""
853912681367130112,2017-04-17 10:07:02,"b'RT @LiveKelly: FUN SHOW tomorrow with guest cohost @priyankachopra, @iamjhud, and @jlucasthe! #LiveKelly @abcquantico #Quantico #priyankach\xe2\x80\xa6'"
853652164467728387,2017-04-16 16:51:50,b'Happy birthday to my @Tarunmansukhani !! Have a fantastic year and DRIVE into it hard!!lots of love and c u soon!'
853651913639948289,2017-04-16 16:50:50,b'Happy Easter Sunday to everyone celebrating. Hope this day is full love love and laughter'
853651709452791809,2017-04-16 16:50:02,"b""Packing up the house is such a conflicted emotion!so many things pop out that u didn't remember..Last official week in NYC until next time.."""
853317814450573312,2017-04-15 18:43:15,"b""Happy anniversary @tam04sharma @sudeepdutt .. here's to many more years of togetherness.. best besties ever!! #BFFs\xe2\x80\xa6 https://t.co/NhTQ17pPJu"""
853073998330171392,2017-04-15 02:34:25,b'My Friday night \xf0\x9f\x96\xa4@cristinastylist  #datenight #fittingsfittingsandmorefittings #fashiongram\xe2\x80\xa6 https://t.co/hjXBTtVJSg'
852881752557207556,2017-04-14 13:50:30,b'Looking forward to being on the jury for @Tribeca\xe2\x80\xa6compelling stories viewed in great company\xe2\x80\xa6See you at\xe2\x80\xa6 https://t.co/ZX0BbvaOwn'
852643670276833280,2017-04-13 22:04:27,b'So... I got me for life... #tbt\xf0\x9f\x8c\xb8 https://t.co/132u0xaUVB'
851632330057949184,2017-04-11 03:05:44,b'Thank YOU guys for watching with me... see ya next week! https://t.co/8z6TV2zGlE'
851632011269877760,2017-04-11 03:04:28,"b""Yes.... these @QuanticoWriters are just killin it!!!! I'm not complaining https://t.co/VzJ9BCqdza"""
851631253459795969,2017-04-11 03:01:28,b'@ILOVEBROADWAY23 Thank you Rosie.'
851629642322767872,2017-04-11 02:55:03,b'RT @kilolodesigns: Thank you @QuanticoWriters for speaking out on the issue \n@priyankachopra @jazmasri #Quantico https://t.co/tya63lgxN3'
851629191338631168,2017-04-11 02:53:16,b'RT @fighterofgaga: @priyankachopra brasil loves quantico \xe2\x9d\xa4\xef\xb8\x8f #Quantico'
851629043594276868,2017-04-11 02:52:41,"b""RT @demitcheIl: Name a better badass trio I'll wait #Quantico @priyankachopra @jazmasri @JohannaEBraddy https://t.co/IYlFc7SWaM"""
851625451957227520,2017-04-11 02:38:24,"b""RT @yacker1414: @QuanticoTV @priyankachopra OMG THIS EPISODE IS SO GOOD! I know what I'm talking about in school tomorrow! AHHH! So good!!!"""
851621072881537024,2017-04-11 02:21:00,b'Yesssss I agree! #Quantico @jazmasri https://t.co/V5mCoY0KB1'
851618652050915330,2017-04-11 02:11:23,b'Interesting take out from it #Quantico https://t.co/36kre6qiBg'
851616571017617408,2017-04-11 02:03:07,b'My reaction when we get to talk all things #Quantico... starting NOW! https://t.co/fMstIvU0Dm'
851478313986138116,2017-04-10 16:53:44,b'U all r too kind to me. Thank u #touched @hipslikePC https://t.co/ewi0aHlQRb'
851450995016060929,2017-04-10 15:05:11,"b'""You can never know everything about anybody, you just learn what we learn, as we learn it. There\'s always more.""\xe2\x80\xa6 https://t.co/WdzhfKBzqg'"
850922698947661824,2017-04-09 04:05:55,b'Goodnight world.. Zzzzzzz @howsillyofme shireen_shiva_rose https://t.co/qnmSDPxgGL'
850863212383928324,2017-04-09 00:09:32,b'Masis precious @howsillyofme shireen_shiva_rose  #babytime #besthugsever\xf0\x9f\x92\x97 #weekendgetaway https://t.co/c3R0JdD5vU'
850529248045649920,2017-04-08 02:02:29,b'Lol... mommy-beti madhuchopra #proudproducers #happydance #ventilator #nationalfilmawards2017\xe2\x80\xa6 https://t.co/WqnjNHgRBP'
850456661894590464,2017-04-07 21:14:03,"b""It's the most incredible gift to be born to such wonderful parents. For making all My dreams\xe2\x80\xa6 https://t.co/ZIWrB5pGLH"""
850449784049684481,2017-04-07 20:46:43,b'Thank you so much Madhur sir! After fashion I had such d\xc3\xa9j\xc3\xa0 vu getting this call. Much \xe2\x9d\xa4\xef\xb8\x8f @imbhandarkar https://t.co/5NWuLVgAwm'
850449557406265344,2017-04-07 20:45:49,b'Thank u babe. @jazmasri https://t.co/B1QlX5T3wS'
850449507972239360,2017-04-07 20:45:37,b'Thank u Wajid sir. That means a lot. Much love. Xoxo @wajidkhan7 https://t.co/eLksUxfaDh'
850449376866693120,2017-04-07 20:45:06,b'Thx rudz.. much love and c u soon. @rudrani_rudz https://t.co/ErGvT5vHIg'
850421718309105668,2017-04-07 18:55:12,"b""Thank you @MawraHocane you're too kind to me. Much love baby \xe2\x9d\xa4\xef\xb8\x8f https://t.co/QKawz6f4QG"""
850416840073515008,2017-04-07 18:35:49,b'Thank u @tarasharmasaluj hope you have been wel!! Xoxo https://t.co/L42KibMNHF'
850416732888018946,2017-04-07 18:35:23,b'Haha you would know! Thank u @Sophie_Choudry much \xe2\x9d\xa4\xef\xb8\x8f https://t.co/FhfSiSltVI'
850416598896836608,2017-04-07 18:34:51,b'Thank u so much babe! It was so much work!! But god bless!! Much love always @MasabaG https://t.co/QaKISNx1FF'
850415864973336577,2017-04-07 18:31:56,b'Thank U so much baby! Much love always @aliaa08 \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x8b https://t.co/sN3NscJq96'
850415148816883712,2017-04-07 18:29:06,b'Thank u so much Ashu sir for believing in me and the film and for actually doing it!! @mapuskar_rajesh made it so s\xe2\x80\xa6 https://t.co/tUNhxTWDGm'
850414769668489216,2017-04-07 18:27:35,b'Thank u @avigowariker much love!! Thank u for being a part of it https://t.co/KfPX7rrNDV'
850414162136227840,2017-04-07 18:25:10,"b'Congratulations @mapuskar_rajesh best director,Rameshwar bhagat best editing and Alok De best sound recording #Ventilator #happytimes'"
850413986311008256,2017-04-07 18:24:28,"b""We made this film for my dad and I couldn't have done it without @chopramm5 and my production team!75 speaking actors! Well done team!"""
850413678683934720,2017-04-07 18:23:15,"b""I'm so excited,happy and proud!Our first Marathi movie #ventilator won not 1,not 2 but 3.. national awards!! Yay @PurplePebblePic"""
850179340507770880,2017-04-07 02:52:05,b'Lol! Best present ever! Thank u @JohannaEBraddy u have so much taste! https://t.co/BgJeCrz7j7'
849097083160231937,2017-04-04 03:11:34,"b""Thank you... see you guys next week! We've got a lot more in store! #Quantico https://t.co/fxZ5GbLcjy"""
849093650239950849,2017-04-04 02:57:56,b'Lol! We feel that way too most times!!! https://t.co/TJwD5lgqE0'
849093495201685505,2017-04-04 02:57:19,b'Rewind to all that happened at the G20 summit... remember? #Quantico https://t.co/uoiv4w2Qrc'
849089186233765888,2017-04-04 02:40:11,"b'RT @hipslikePC: ""Our achievements will always be bigger than us"" that\'s an understatement @priyankachopra'"
849081984735379456,2017-04-04 02:11:34,"b""Thought I'd get some together time with #Diana but she's really engrossed and refuses to chat with me! #Quantico https://t.co/5NKY2vMPbR"""
849079755639066625,2017-04-04 02:02:43,b'All the time! Lol #Quantico https://t.co/MRTHRqOWvw'
849079581629960192,2017-04-04 02:02:02,b'And....it begins https://t.co/gDpfEdoTOZ'
849077276658499584,2017-04-04 01:52:52,b'Lol #just https://t.co/alCf5GSMWg'
849060956051304448,2017-04-04 00:48:01,b'Thank u for the love @DeShobhaa \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/vMJ2a5bpEm'
848648855163981828,2017-04-02 21:30:28,b'Sunday shenanigans.. thank u @jazmasri mdesante for the lesson!! #paintingisfun\xf0\x9f\x8e\xa8 https://t.co/48UUgsDrLS'
848562703715192832,2017-04-02 15:48:08,"b'RT @QuanticoTV: ""A woman bright, brave &amp; selfless enough to save our country from crisis...doesn\'t belong to any man or agency...She belong\xe2\x80\xa6'"
848223619079712769,2017-04-01 17:20:44,b'Thank u @BUZZNET and all who voted. @Beyonce is my number 1 too!!  https://t.co/N6F8syOdsz'
848046702523281409,2017-04-01 05:37:44,b'And we all loved working with u @DMurphyOfficial https://t.co/BonYZtY09P'
847978825875165184,2017-04-01 01:08:01,"b'When I find myself in times of trouble\nMother Mary comes to me\nSpeaking words of wisdom,let it be...\nWhisper words of wisdom, let it be..'"
847902457300754433,2017-03-31 20:04:33,b'Fire and ice.. #rainy days #shootlife #quantico #lastepisode #episode22 #season2\xe2\x80\xa6 https://t.co/eQPMFFBfF0'
847698233698603008,2017-03-31 06:33:03,b'Go watch @PoornaTheFilm everyone. Powerful storytelling by my friend @RahulBose1 #ReleasesToday  much love and luck \xe2\x9d\xa4\xef\xb8\x8f'
847666743447216131,2017-03-31 04:27:55,"b'Catch #NamamiBrahmaputra, a festival in tribute to the Brahmaputra, the lifeline of #Assam. So much to experience..\xe2\x80\xa6 https://t.co/Sv1OBjfFWB'"
847144404485857280,2017-03-29 17:52:19,"b""Lol! You are too sweet my friend @jazmasri's photo https://t.co/einYjM4Foh"""
847117136766156801,2017-03-29 16:03:58,b'Nothing teaches us better than our own experience... trust your instincts. #just #musings'
847108797462171648,2017-03-29 15:30:50,b'Girls just wanna have fun! Missed u ilfenator #bebaywatch #baywatch https://t.co/LKGstQ7hl6'
846935676457275393,2017-03-29 04:02:55,b'Seriously!! No making fun of the bad guy!! @therock @zacefron #bebaywatch #cinemacon2017 https://t.co/jN4SCFMeER'
846926550436134913,2017-03-29 03:26:39,b'Always fun with these boys! #CinemaCon baywatchmovie @therock @zacefron #BeBaywatch https://t.co/mDGZ2Hgc6q'
846920519647723521,2017-03-29 03:02:41,b'Being bad is so much more fun! #Baywatch cast at #cinemacon2017 #victorialeeds #BeBaywatch\xe2\x80\xa6 https://t.co/yri0AxceeJ'
846894715152805888,2017-03-29 01:20:09,b'RT @PriyankaCentral: Backstage at #CinemaCon #Baywatch @priyankachopra https://t.co/m0pppJaaA2'
