id,created_at,text
840859283558395904,2017-03-12 09:37:30,b'#CISF always makes sure of safe &amp; smooth Airport arrivals &amp; departures for me. Thank u @CISFHQrs for always steppin\xe2\x80\xa6 https://t.co/vMLOrWkEls'
840460245101080576,2017-03-11 07:11:52,"b""About last night at this cool new spot in Delhi called 'Nueva' with the super chef Mr @TheMichaelSwamy. Loved the f\xe2\x80\xa6 https://t.co/U1aNIFyNhy"""
840129387932483584,2017-03-10 09:17:09,b'Detox at home \xf0\x9f\x98\x83\xf0\x9f\x91\x8c. Love it \xf0\x9f\x94\x9d\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf https://t.co/UvgJgF5g2F'
840092106664296448,2017-03-10 06:49:01,b'Congratulations @Herbalife on stepping up to start the R&amp;D operations in India. \xf0\x9f\x91\x8d'
839807771117772801,2017-03-09 11:59:10,b'#Grateful to be able to receive the @BCCI Polly Umrigar Trophy for the third time. Thanks to all those who have bel\xe2\x80\xa6 https://t.co/drlF9yIwhG'
839767154065047552,2017-03-09 09:17:46,b'#ImReady to take on every challenge that comes my way. Don\xe2\x80\x99t believe me? Just watch! @AmtouristerIN https://t.co/tBBdpVhZYo'
839731037198483456,2017-03-09 06:54:15,b'Want to see what happens when challenges come my way? Head to @AMTouristerIN to know. #ImReady https://t.co/o7DEdBAhIu'
839531205141938177,2017-03-08 17:40:11,"b'RT @TheMichaelSwamy: @imVkohli Heartfelt thanks for launching my book #ComfortFood. I take the opportunity to invite you at #Nueva, my 1st\xe2\x80\xa6'"
839531163379187712,2017-03-08 17:40:01,"b'@TheMichaelSwamy Great job Chef, Looking forward to visit soon! :) Wish you all the luck for the new restaurant.'"
839359741621071872,2017-03-08 06:18:51,"b""This one's for the ladies. Together we are #STROGN. Happy Women's Day. @StayWrogn \n#InternationalWomensDay https://t.co/KAXv4SUHrm"""
839080752960552960,2017-03-07 11:50:15,b'Special day this. We are a team. We win together we lose together. Proud of you boys. Jai Hind \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 https://t.co/nhmeI8YTvq'
837247888971419653,2017-03-02 10:27:06,"b'Guys, I was at the @PUMA store this morning.. Check it out! Waiting to hear your style tips, help me be\xe2\x80\xa6 https://t.co/UXySUq5BAg'"
836936632100061185,2017-03-01 13:50:17,b'Thanks for the welcome @TheBorisBecker. Would love to catch up and get into the mind of a champion   like you. \xf0\x9f\x98\x8a\xf0\x9f\x91\x8d\xe2\x80\xa6 https://t.co/49xBf1RVO6'
836113272445124608,2017-02-27 07:18:33,b'Everyday is a blessing and an opportunity. Be grateful and keep moving ahead. \xf0\x9f\x98\x87\xe2\x9c\x8c\xef\xb8\x8f https://t.co/zaq1gPlkwR'
834348568190271490,2017-02-22 10:26:14,b'Game Time! Let\xe2\x80\x99s do this! #indvsaus #SoundThatInspires #InsideIsEverything @MuveAcoustics https://t.co/er69y3f9x0'
834004620557029376,2017-02-21 11:39:31,"b'@PUMA Great to be on board, looking forward to get more #Faster. \xf0\x9f\x98\x80 #ForeverFaster'"
833736231376809984,2017-02-20 17:53:02,"b""@cesc4official @PUMA Muchas Gracias for the great present, you're a champion. \xc2\xa1Espera tu sorpresa! \xf0\x9f\x98\x80\xf0\x9f\x91\x9f #ForeverFaster"""
833695709631303680,2017-02-20 15:12:01,"b'Last night we saw @PoornaTheFilm, and must I say its an inspirational story for everyone. Hats off!!'"
833659783320305664,2017-02-20 12:49:15,b'I wish I could get as fast as you someday @usainbolt. Thanks legend. @PUMA  #ForeverFaster'
833316633124995072,2017-02-19 14:05:42,b'A new era begins now. With @PUMA. #Forever #ForeverFaster https://t.co/3d4rS3aHou'
832986268334178304,2017-02-18 16:12:57,b'Tomorrow. The big day. Secret revealed. Ready? #Forever https://t.co/S9RaLlRQA4'
832865663710593024,2017-02-18 08:13:42,b'Interacting with these little angels is blissful. Such innocence and transparency about them. Amazing \xf0\x9f\x98\x87\xf0\x9f\x98\x83 https://t.co/KUbxAxSxHK'
832815255755640832,2017-02-18 04:53:24,b'I love this book. A must read for all those who are brave enough to let their thoughts and ideologies be challenged\xe2\x80\xa6 https://t.co/bBStYrJSqw'
832589604930908160,2017-02-17 13:56:45,"b'Happy Birthday @ABdeVilliers17, the most explosive batsman in the world. Hope you have a good one, see you soon! \xf0\x9f\x98\x89'"
832057642726129665,2017-02-16 02:42:55,b'The feeling you get when the morning rays hit you is bliss \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbc\xf0\x9f\x98\x87. Have a great day world. Make most of it \xf0\x9f\x98\x8a https://t.co/t95fjkoImM'
831550432308768768,2017-02-14 17:07:27,"b'Thanks @sachin_rt Paaji, your wishes mean the world. \xf0\x9f\xa4\x97'"
831430545166958593,2017-02-14 09:11:03,b'The right nutrition is the key to my fitness. How do you power your purpose? @Herbalife  #HerbalifeNutrition\xe2\x80\xa6 https://t.co/Ze1MMyWZNo'
831179435445481472,2017-02-13 16:33:14,b'Tired. Content. Waiting to board\xf0\x9f\x9b\xab\xf0\x9f\x9b\xab https://t.co/99nTKg3DXZ'
828951424327438336,2017-02-07 12:59:55,"b""So everyone. What's the big secret? #Forever https://t.co/3gWMLKZWCL"""
828851387043835905,2017-02-07 06:22:24,b'Breakfast with the boys \xe2\x9c\x8c\xf0\x9f\x8f\xbbGood sunny day in Hyderabad \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x8c\x9e Have a great day all of you \xf0\x9f\x98\x8e\nWith @klrahul11\xe2\x80\xa6 https://t.co/sT5qU704iW'
828632775284625413,2017-02-06 15:53:43,"b""When you've got something to tell the world. But you can't yet. #Forever https://t.co/bkzUaZ1mG6"""
827419943012544512,2017-02-03 07:34:21,"b""The time has come, I'm proud to share my life story with you exclusively on\xc2\xa0https://t.co/neBTaJE07J\xe2\x80\xa6 https://t.co/TXqXUkooL4"""
827118514511175681,2017-02-02 11:36:35,"b'As promised, tomorrow i will show you the complete video of my life story on\xc2\xa0https://t.co/neBTaJE07J.\xe2\x80\xa6 https://t.co/BqVQEHU4pm'"
826857776609710081,2017-02-01 18:20:30,b'What a victory \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 \xf0\x9f\x91\x8d\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 \xf0\x9f\x98\x81. @YUVSTRONG12  @msdhoni and Ashu  Bhai. Well done fellas https://t.co/VF5ANvjLyi'
825992926886891520,2017-01-30 09:03:54,b'Major Throwback \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e Good Old Days \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a https://t.co/B91eQPGmlE'
